SS_delay,correct,trial_condition,worker_id,correct_response
0.3,1,crit_stop,s622,89.0
0.35,1,crit_go,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,noncrit_signal,s622,71.0
0.35,1,noncrit_signal,s622,71.0
0.35,1,noncrit_signal,s622,71.0
0.35,1,noncrit_signal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,crit_stop,s622,89.0
0.4,1,crit_stop,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,crit_go,s622,89.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,0,crit_stop,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,0,crit_stop,s622,89.0
0.35,1,crit_go,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,noncrit_signal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,crit_stop,s622,89.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,0,crit_go,s622,89.0
0.4,0,crit_stop,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_stop,s622,89.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,0,crit_stop,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_stop,s622,89.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_go,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,0,crit_stop,s622,89.0
0.35,1,noncrit_signal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,noncrit_signal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,crit_stop,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,crit_stop,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,crit_go,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,crit_go,s622,89.0
0.45,0,crit_stop,s622,89.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_stop,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,crit_go,s622,89.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,crit_stop,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,0,crit_stop,s622,89.0
0.45,1,crit_go,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,crit_stop,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,1,noncrit_signal,s622,71.0
0.5,1,noncrit_signal,s622,71.0
0.5,1,noncrit_nosignal,s622,71.0
0.5,0,crit_stop,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,crit_go,s622,89.0
0.45,1,crit_stop,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,1,noncrit_nosignal,s622,71.0
0.5,1,crit_go,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,0,crit_stop,s622,89.0
0.45,0,crit_stop,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,crit_stop,s622,89.0
0.45,1,crit_go,s622,89.0
0.45,0,crit_stop,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,crit_stop,s622,89.0
0.45,1,crit_go,s622,89.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,0,crit_stop,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_stop,s622,89.0
0.45,0,crit_stop,s622,89.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,crit_go,s622,89.0
0.4,1,crit_go,s622,89.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,noncrit_nosignal,s622,71.0
0.4,1,noncrit_signal,s622,71.0
0.4,1,crit_stop,s622,89.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,crit_go,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,crit_go,s622,89.0
0.45,1,crit_go,s622,89.0
0.45,1,crit_go,s622,89.0
0.45,1,crit_go,s622,89.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,noncrit_nosignal,s622,71.0
0.45,1,noncrit_signal,s622,71.0
0.45,1,crit_stop,s622,89.0
0.5,1,noncrit_nosignal,s622,71.0
0.5,1,crit_stop,s622,89.0
0.55,1,noncrit_nosignal,s622,71.0
0.55,1,crit_stop,s622,89.0
0.6,1,noncrit_nosignal,s622,71.0
0.6,1,crit_go,s622,89.0
0.6,1,crit_stop,s622,89.0
0.65,1,crit_go,s622,89.0
0.65,1,crit_go,s622,89.0
0.65,0,crit_stop,s622,89.0
0.6,1,crit_go,s622,89.0
0.6,1,crit_go,s622,89.0
0.6,1,crit_go,s622,89.0
0.6,1,crit_go,s622,89.0
0.6,1,noncrit_nosignal,s622,71.0
0.6,1,noncrit_signal,s622,71.0
0.6,1,noncrit_nosignal,s622,71.0
0.6,1,noncrit_nosignal,s622,71.0
0.6,1,noncrit_nosignal,s622,71.0
0.6,1,noncrit_signal,s622,71.0
0.6,1,crit_go,s622,89.0
0.6,1,crit_go,s622,89.0
0.6,0,crit_stop,s622,89.0
0.55,1,crit_go,s622,89.0
0.55,1,crit_go,s622,89.0
0.55,1,noncrit_nosignal,s622,71.0
0.55,1,crit_go,s622,89.0
0.55,1,noncrit_nosignal,s622,71.0
0.55,1,noncrit_signal,s622,71.0
0.55,1,crit_go,s622,89.0
0.55,1,crit_stop,s622,89.0
0.6,1,crit_go,s622,89.0
0.6,1,noncrit_nosignal,s622,71.0
0.6,1,crit_stop,s622,89.0
0.65,1,noncrit_nosignal,s622,71.0
0.65,1,noncrit_nosignal,s622,71.0
0.65,1,noncrit_nosignal,s622,71.0
0.65,1,crit_stop,s622,89.0
0.7,1,noncrit_nosignal,s622,71.0
0.7,1,crit_stop,s622,89.0
0.75,1,noncrit_signal,s622,71.0
0.75,1,crit_go,s622,89.0
0.75,1,noncrit_nosignal,s622,71.0
0.75,1,noncrit_nosignal,s622,71.0
0.75,1,noncrit_nosignal,s622,71.0
0.75,1,noncrit_signal,s622,71.0
0.75,1,noncrit_nosignal,s622,71.0
0.75,1,crit_go,s622,89.0
0.75,0,crit_stop,s622,89.0
0.7,1,crit_go,s622,89.0
0.7,1,noncrit_signal,s622,71.0
0.7,1,noncrit_nosignal,s622,71.0
0.7,0,crit_stop,s622,89.0
0.65,1,noncrit_nosignal,s622,71.0
0.65,1,crit_go,s622,89.0
0.65,1,noncrit_nosignal,s622,71.0
0.65,1,crit_go,s622,89.0
0.65,1,crit_go,s622,89.0
0.65,1,noncrit_signal,s622,71.0
0.65,1,noncrit_nosignal,s622,71.0
0.65,1,noncrit_nosignal,s622,71.0
0.65,1,crit_go,s622,89.0
0.65,0,crit_stop,s622,89.0
0.6,0,crit_stop,s622,89.0
0.55,1,noncrit_signal,s622,71.0
0.55,1,crit_go,s622,89.0
0.55,1,noncrit_nosignal,s622,71.0
0.55,1,noncrit_nosignal,s622,71.0
0.55,1,noncrit_signal,s622,71.0
0.55,0,crit_stop,s622,89.0
0.5,1,noncrit_nosignal,s622,71.0
0.5,1,noncrit_nosignal,s622,71.0
0.5,1,crit_go,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,1,noncrit_nosignal,s622,71.0
0.5,1,noncrit_signal,s622,71.0
0.5,1,noncrit_signal,s622,71.0
0.5,1,noncrit_signal,s622,71.0
0.5,1,crit_go,s622,89.0
0.5,1,crit_go,s622,89.0
0.5,1,noncrit_nosignal,s622,71.0
0.5,0,crit_stop,s622,89.0
0.45,0,crit_stop,s622,89.0
0.4,0,crit_stop,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,noncrit_nosignal,s622,71.0
0.35,1,crit_go,s622,89.0
0.35,1,crit_stop,s622,89.0
0.4,1,crit_stop,s622,89.0
0.35,0,noncrit_signal,s623,71.0
0.35,1,crit_go,s623,89.0
0.35,0,crit_stop,s623,89.0
0.3,0,crit_go,s623,89.0
0.3,1,noncrit_nosignal,s623,71.0
0.3,0,crit_stop,s623,89.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,crit_go,s623,89.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,crit_stop,s623,89.0
0.3,1,noncrit_nosignal,s623,71.0
0.3,1,crit_stop,s623,89.0
0.35,1,noncrit_signal,s623,71.0
0.35,0,crit_go,s623,89.0
0.35,1,noncrit_nosignal,s623,71.0
0.35,1,crit_go,s623,89.0
0.35,1,crit_go,s623,89.0
0.35,1,noncrit_signal,s623,71.0
0.35,0,crit_go,s623,89.0
0.35,1,crit_go,s623,89.0
0.35,0,crit_stop,s623,89.0
0.3,1,noncrit_nosignal,s623,71.0
0.3,1,noncrit_signal,s623,71.0
0.3,1,noncrit_nosignal,s623,71.0
0.3,0,crit_stop,s623,89.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,crit_go,s623,89.0
0.25,1,crit_go,s623,89.0
0.25,0,crit_go,s623,89.0
0.25,1,noncrit_signal,s623,71.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,crit_go,s623,89.0
0.25,1,crit_stop,s623,89.0
0.3,0,crit_stop,s623,89.0
0.25,1,noncrit_signal,s623,71.0
0.25,1,crit_go,s623,89.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,1,noncrit_signal,s623,71.0
0.25,1,crit_stop,s623,89.0
0.3,1,crit_go,s623,89.0
0.3,1,noncrit_nosignal,s623,71.0
0.3,1,noncrit_nosignal,s623,71.0
0.3,1,crit_go,s623,89.0
0.3,1,crit_go,s623,89.0
0.3,0,noncrit_signal,s623,71.0
0.3,1,noncrit_signal,s623,71.0
0.3,1,noncrit_signal,s623,71.0
0.3,1,crit_go,s623,89.0
0.3,1,crit_go,s623,89.0
0.3,1,crit_go,s623,89.0
0.3,0,crit_stop,s623,89.0
0.25,1,crit_stop,s623,89.0
0.3,0,crit_stop,s623,89.0
0.25,1,crit_go,s623,89.0
0.25,1,crit_go,s623,89.0
0.25,1,noncrit_nosignal,s623,71.0
0.25,0,crit_go,s623,89.0
0.25,0,crit_stop,s623,89.0
0.2,1,crit_stop,s623,89.0
0.25,1,crit_go,s623,89.0
0.25,1,crit_go,s623,89.0
0.25,0,noncrit_signal,s623,71.0
0.25,1,crit_stop,s623,89.0
0.3,1,noncrit_nosignal,s623,71.0
0.3,1,crit_stop,s623,89.0
0.35,0,crit_go,s623,89.0
0.35,1,noncrit_nosignal,s623,71.0
0.35,0,noncrit_signal,s623,71.0
0.35,0,noncrit_signal,s623,71.0
0.35,1,noncrit_signal,s623,71.0
0.35,1,noncrit_signal,s623,71.0
0.35,1,crit_go,s623,89.0
0.35,1,noncrit_nosignal,s623,71.0
0.35,1,crit_go,s623,89.0
0.35,0,crit_stop,s623,89.0
0.3,1,crit_stop,s623,89.0
0.35,1,noncrit_signal,s623,71.0
0.35,1,crit_go,s623,89.0
0.35,1,noncrit_nosignal,s623,71.0
0.35,1,crit_stop,s623,89.0
0.4,1,noncrit_nosignal,s623,71.0
0.4,1,noncrit_nosignal,s623,71.0
0.4,1,crit_stop,s623,89.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,crit_go,s623,89.0
0.45,1,crit_go,s623,89.0
0.45,0,crit_go,s623,89.0
0.45,1,noncrit_signal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,crit_stop,s623,89.0
0.5,1,noncrit_signal,s623,71.0
0.5,1,noncrit_nosignal,s623,71.0
0.5,1,noncrit_signal,s623,71.0
0.5,0,crit_go,s623,89.0
0.5,1,crit_go,s623,89.0
0.5,1,crit_go,s623,89.0
0.5,0,crit_stop,s623,89.0
0.45,1,crit_go,s623,89.0
0.45,0,crit_stop,s623,89.0
0.4,1,crit_go,s623,89.0
0.4,1,noncrit_signal,s623,71.0
0.4,1,noncrit_signal,s623,71.0
0.4,1,crit_go,s623,89.0
0.4,1,noncrit_nosignal,s623,71.0
0.4,1,noncrit_signal,s623,71.0
0.4,1,crit_stop,s623,89.0
0.45,0,noncrit_nosignal,s623,71.0
0.45,1,crit_go,s623,89.0
0.45,1,crit_stop,s623,89.0
0.5,1,noncrit_signal,s623,71.0
0.5,1,noncrit_nosignal,s623,71.0
0.5,1,noncrit_signal,s623,71.0
0.5,0,crit_go,s623,89.0
0.5,1,noncrit_signal,s623,71.0
0.5,1,noncrit_nosignal,s623,71.0
0.5,0,noncrit_signal,s623,71.0
0.5,1,crit_go,s623,89.0
0.5,1,noncrit_nosignal,s623,71.0
0.5,1,crit_go,s623,89.0
0.5,0,crit_stop,s623,89.0
0.45,1,noncrit_signal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,0,noncrit_nosignal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,crit_go,s623,89.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,0,noncrit_signal,s623,71.0
0.45,0,noncrit_nosignal,s623,71.0
0.45,0,crit_stop,s623,89.0
0.4,1,crit_go,s623,89.0
0.4,1,crit_stop,s623,89.0
0.45,0,noncrit_signal,s623,71.0
0.45,0,crit_go,s623,89.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,0,noncrit_signal,s623,71.0
0.45,0,noncrit_nosignal,s623,71.0
0.45,1,crit_stop,s623,89.0
0.5,0,noncrit_nosignal,s623,71.0
0.5,0,crit_go,s623,89.0
0.5,0,crit_go,s623,89.0
0.5,0,noncrit_nosignal,s623,71.0
0.5,0,noncrit_signal,s623,71.0
0.5,1,crit_stop,s623,89.0
0.55,1,noncrit_signal,s623,71.0
0.55,0,noncrit_nosignal,s623,71.0
0.55,0,crit_go,s623,89.0
0.55,0,noncrit_nosignal,s623,71.0
0.55,1,noncrit_signal,s623,71.0
0.55,0,crit_stop,s623,89.0
0.5,0,crit_go,s623,89.0
0.5,0,crit_stop,s623,89.0
0.45,0,noncrit_nosignal,s623,71.0
0.45,0,noncrit_signal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,0,crit_go,s623,89.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,noncrit_nosignal,s623,71.0
0.45,1,noncrit_signal,s623,71.0
0.45,0,crit_stop,s623,89.0
0.4,0,crit_go,s623,89.0
0.4,0,noncrit_nosignal,s623,71.0
0.4,0,noncrit_nosignal,s623,71.0
0.4,1,crit_go,s623,89.0
0.4,1,noncrit_signal,s623,71.0
0.4,0,noncrit_signal,s623,71.0
0.4,0,noncrit_nosignal,s623,71.0
0.4,1,crit_stop,s623,89.0
0.45,0,noncrit_signal,s623,71.0
0.45,0,crit_go,s623,89.0
0.45,0,crit_stop,s623,89.0
0.4,1,noncrit_nosignal,s623,71.0
0.4,1,noncrit_nosignal,s623,71.0
0.4,0,crit_go,s623,89.0
0.4,1,crit_go,s623,89.0
0.4,1,crit_stop,s623,89.0
0.45,0,crit_stop,s623,89.0
0.4,0,noncrit_nosignal,s623,71.0
0.4,1,crit_stop,s623,89.0
0.45,0,noncrit_nosignal,s623,71.0
0.45,1,crit_stop,s623,89.0
0.5,1,crit_go,s623,89.0
0.5,1,crit_go,s623,89.0
0.5,0,noncrit_signal,s623,71.0
0.5,0,crit_go,s623,89.0
0.5,0,noncrit_signal,s623,71.0
0.5,0,crit_go,s623,89.0
0.5,1,crit_stop,s623,89.0
0.55,0,noncrit_nosignal,s623,71.0
0.55,0,noncrit_nosignal,s623,71.0
0.55,1,crit_stop,s623,89.0
0.6,0,noncrit_nosignal,s623,71.0
0.6,0,noncrit_signal,s623,71.0
0.6,1,crit_stop,s623,89.0
0.65,1,crit_stop,s623,89.0
0.7,1,noncrit_nosignal,s623,71.0
0.7,1,noncrit_nosignal,s623,71.0
0.7,1,crit_go,s623,89.0
0.7,1,noncrit_nosignal,s623,71.0
0.7,0,noncrit_signal,s623,71.0
0.7,1,noncrit_nosignal,s623,71.0
0.7,0,noncrit_signal,s623,71.0
0.7,1,crit_stop,s623,89.0
0.75,1,crit_go,s623,89.0
0.75,1,crit_go,s623,89.0
0.75,1,noncrit_signal,s623,71.0
0.75,0,noncrit_nosignal,s623,71.0
0.75,0,crit_go,s623,89.0
0.75,0,crit_go,s623,89.0
0.75,0,noncrit_nosignal,s623,71.0
0.75,0,crit_go,s623,89.0
0.75,0,noncrit_signal,s623,71.0
0.75,1,noncrit_signal,s623,71.0
0.75,0,crit_go,s623,89.0
0.75,1,noncrit_signal,s623,71.0
0.75,1,crit_stop,s623,89.0
0.8,0,crit_go,s623,89.0
0.8,1,crit_stop,s623,89.0
0.85,1,noncrit_nosignal,s623,71.0
0.85,0,crit_stop,s623,89.0
0.8,0,crit_go,s623,89.0
0.8,0,crit_go,s623,89.0
0.8,1,crit_stop,s623,89.0
0.85,0,crit_go,s623,89.0
0.85,0,noncrit_nosignal,s623,71.0
0.85,1,crit_stop,s623,89.0
0.9,0,crit_go,s623,89.0
0.9,0,noncrit_nosignal,s623,71.0
0.9,0,noncrit_nosignal,s623,71.0
0.9,1,crit_go,s623,89.0
0.9,1,crit_go,s623,89.0
0.9,0,noncrit_signal,s623,71.0
0.9,0,crit_go,s623,89.0
0.9,0,crit_go,s623,89.0
0.9,1,crit_go,s623,89.0
0.9,0,noncrit_signal,s623,71.0
0.9,0,noncrit_nosignal,s623,71.0
0.9,0,noncrit_nosignal,s623,71.0
0.9,1,crit_stop,s623,89.0
0.95,0,crit_go,s623,89.0
0.95,0,noncrit_nosignal,s623,71.0
0.95,0,noncrit_nosignal,s623,71.0
0.95,0,noncrit_nosignal,s623,71.0
0.95,1,noncrit_nosignal,s623,71.0
0.4,1,crit_go,s624,89.0
0.4,1,crit_go,s624,89.0
0.4,1,noncrit_signal,s624,71.0
0.4,1,noncrit_nosignal,s624,71.0
0.4,1,noncrit_signal,s624,71.0
0.4,1,crit_go,s624,89.0
0.4,0,crit_stop,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,0,crit_stop,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,crit_stop,s624,89.0
0.35,0,crit_stop,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,crit_stop,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_signal,s624,71.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,noncrit_signal,s624,71.0
0.35,1,noncrit_signal,s624,71.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_signal,s624,71.0
0.35,0,crit_stop,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,crit_stop,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,crit_stop,s624,89.0
0.4,1,noncrit_nosignal,s624,71.0
0.4,1,crit_go,s624,89.0
0.4,0,crit_stop,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,0,crit_stop,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,crit_go,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,crit_go,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,0,crit_go,s624,89.0
0.3,0,crit_stop,s624,89.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,0,crit_go,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,noncrit_signal,s624,71.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_stop,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,crit_go,s624,89.0
0.3,0,crit_stop,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,0,crit_stop,s624,89.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,1,crit_stop,s624,89.0
0.25,1,noncrit_signal,s624,71.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,0,noncrit_signal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_stop,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,crit_go,s624,89.0
0.3,0,crit_stop,s624,89.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,noncrit_signal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,crit_go,s624,89.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,0,crit_stop,s624,89.0
0.2,1,crit_stop,s624,89.0
0.25,1,noncrit_signal,s624,71.0
0.25,1,crit_go,s624,89.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,crit_go,s624,89.0
0.25,1,noncrit_signal,s624,71.0
0.25,0,crit_stop,s624,89.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,0,noncrit_nosignal,s624,71.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,0,noncrit_nosignal,s624,71.0
0.2,1,noncrit_signal,s624,71.0
0.2,1,noncrit_signal,s624,71.0
0.2,1,noncrit_signal,s624,71.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,0,noncrit_nosignal,s624,71.0
0.2,1,crit_stop,s624,89.0
0.25,1,crit_stop,s624,89.0
0.3,1,crit_stop,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_stop,s624,89.0
0.4,0,crit_stop,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_signal,s624,71.0
0.35,0,crit_stop,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,1,crit_stop,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,noncrit_signal,s624,71.0
0.35,1,noncrit_signal,s624,71.0
0.35,0,noncrit_signal,s624,71.0
0.35,1,noncrit_signal,s624,71.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,0,crit_stop,s624,89.0
0.3,1,crit_stop,s624,89.0
0.35,1,noncrit_signal,s624,71.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,0,crit_stop,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,crit_stop,s624,89.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,noncrit_signal,s624,71.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,1,crit_go,s624,89.0
0.35,1,noncrit_nosignal,s624,71.0
0.35,0,crit_go,s624,89.0
0.35,0,crit_stop,s624,89.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,crit_go,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,0,crit_stop,s624,89.0
0.25,1,crit_go,s624,89.0
0.25,1,crit_stop,s624,89.0
0.3,1,crit_go,s624,89.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_nosignal,s624,71.0
0.3,1,noncrit_signal,s624,71.0
0.3,0,crit_stop,s624,89.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,0,crit_stop,s624,89.0
0.2,1,noncrit_signal,s624,71.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,1,noncrit_signal,s624,71.0
0.2,0,crit_go,s624,89.0
0.2,1,noncrit_signal,s624,71.0
0.2,1,noncrit_nosignal,s624,71.0
0.2,1,noncrit_signal,s624,71.0
0.2,1,crit_go,s624,89.0
0.2,1,crit_go,s624,89.0
0.2,1,crit_go,s624,89.0
0.2,1,crit_stop,s624,89.0
0.25,1,noncrit_signal,s624,71.0
0.25,1,noncrit_nosignal,s624,71.0
0.25,0,crit_go,s624,89.0
